Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Order Month,Order Year,Shipping Days,Discount Tiers
2017-12-07,2017-12-12,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Hattiesburg,MS,39401,South,Office Supplies,Appliances,320.64,4,0.0,89.7792,December,2017,5 days,0%
2017-12-07,2017-12-12,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Hattiesburg,MS,39401,South,Technology,Accessories,52.0,4,0.0,23.4,December,2017,5 days,0%
2014-05-30,2014-06-01,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,NY,10024,East,Office Supplies,Binders,25.584,2,0.2,8.9544,May,2014,2 days,10-20%
2014-05-30,2014-06-01,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,NY,10024,East,Technology,Phones,464.0,5,0.0,134.56,May,2014,2 days,0%
2014-05-30,2014-06-01,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,NY,10024,East,Office Supplies,Appliances,235.95,3,0.0,77.8635,May,2014,2 days,0%
2014-05-30,2014-06-01,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,NY,10024,East,Office Supplies,Paper,39.96,4,0.0,17.982,May,2014,2 days,0%
2017-03-02,2017-03-06,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Cuyahoga Falls,OH,44221,East,Office Supplies,Binders,18.528,4,0.7,-12.352,March,2017,4 days,>30%
2015-10-12,2015-10-17,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Seattle,WA,98103,West,Technology,Accessories,17.9,2,0.0,3.401,October,2015,5 days,0%
2015-10-12,2015-10-17,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Seattle,WA,98103,West,Office Supplies,Storage,81.96,2,0.0,0.0,October,2015,5 days,0%
2015-07-14,2015-07-19,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,AZ,85204,West,Office Supplies,Storage,272.736,3,0.2,-64.7748,July,2015,5 days,10-20%
2015-07-14,2015-07-19,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,AZ,85204,West,Office Supplies,Paper,18.496,4,0.2,6.7048,July,2015,5 days,10-20%
2015-07-14,2015-07-19,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,AZ,85204,West,Furniture,Chairs,441.92,2,0.2,49.716,July,2015,5 days,10-20%
2015-07-14,2015-07-19,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,AZ,85204,West,Furniture,Bookcases,127.764,6,0.7,-191.646,July,2015,5 days,>30%
2014-11-19,2014-11-24,Second Class,DB-13360,Dennis Bolton,Home Office,United States,Salt Lake City,UT,84106,West,Office Supplies,Paper,166.44,3,0.0,79.8912,November,2014,5 days,0%
2016-05-27,2016-06-02,Standard Class,LS-17245,Lynn Smith,Consumer,United States,Los Angeles,CA,90045,West,Office Supplies,Paper,13.38,2,0.0,6.1548,May,2016,6 days,0%
2017-07-03,2017-07-09,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Jacksonville,NC,28540,South,Technology,Accessories,24.0,2,0.2,-2.7,July,2017,6 days,10-20%
2017-09-25,2017-09-29,Standard Class,CA-11965,Carol Adams,Corporate,United States,Lakewood,OH,44107,East,Office Supplies,Envelopes,24.448,4,0.2,8.8624,September,2017,4 days,10-20%
2016-10-03,2016-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,CA,92630,West,Office Supplies,Labels,6.16,2,0.0,2.9568,October,2016,4 days,0%
2016-10-03,2016-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,CA,92630,West,Furniture,Chairs,915.136,4,0.2,102.9528,October,2016,4 days,10-20%
2016-10-03,2016-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,CA,92630,West,Office Supplies,Paper,8.56,2,0.0,3.852,October,2016,4 days,0%
2016-10-03,2016-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,CA,92630,West,Office Supplies,Paper,97.82,2,0.0,45.9754,October,2016,4 days,0%
2017-09-09,2017-09-15,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,OR,97206,West,Office Supplies,Paper,31.104,6,0.2,11.2752,September,2017,6 days,10-20%
2017-09-09,2017-09-15,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,OR,97206,West,Office Supplies,Appliances,11.176,1,0.2,0.8382,September,2017,6 days,10-20%
2015-03-12,2015-03-18,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Charlotte,NC,28205,South,Office Supplies,Labels,5.04,2,0.2,1.764,March,2015,6 days,10-20%
2016-11-29,2016-12-04,Second Class,DR-12940,Daniel Raglin,Home Office,United States,Aurora,IL,60505,Central,Furniture,Furnishings,242.176,4,0.6,-302.72,November,2016,5 days,>30%
2016-06-14,2016-06-21,Standard Class,JS-15685,Jim Sink,Corporate,United States,Philadelphia,PA,19140,East,Furniture,Tables,337.176,2,0.4,-118.0116,June,2016,7 days,>30%
2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,CO,80229,West,Office Supplies,Art,13.344,6,0.2,1.0008,December,2017,3 days,10-20%
2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,CO,80229,West,Technology,Accessories,76.752,6,0.2,10.5534,December,2017,3 days,10-20%
2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,CO,80229,West,Technology,Accessories,102.336,8,0.2,14.0712,December,2017,3 days,10-20%
2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,CO,80229,West,Office Supplies,Paper,10.32,2,0.2,3.741,December,2017,3 days,10-20%
2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,CO,80229,West,Office Supplies,Supplies,47.32,7,0.2,5.915,December,2017,3 days,10-20%
2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,CO,80229,West,Furniture,Furnishings,23.376,3,0.2,7.0128,December,2017,3 days,10-20%
2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,CO,80229,West,Furniture,Furnishings,16.72,5,0.2,3.344,December,2017,3 days,10-20%
2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,CO,80229,West,Furniture,Furnishings,16.192,1,0.2,4.6552,December,2017,3 days,10-20%
2016-08-16,2016-08-22,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Davis,CA,95616,West,Office Supplies,Paper,32.4,5,0.0,15.552,August,2016,6 days,0%
2016-12-25,2016-12-29,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,AR,72701,South,Office Supplies,Art,19.89,9,0.0,5.3703,December,2016,4 days,0%
2016-12-25,2016-12-29,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,AR,72701,South,Technology,Accessories,399.98,2,0.0,171.9914,December,2016,4 days,0%
2016-12-25,2016-12-29,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,AR,72701,South,Furniture,Furnishings,343.85,5,0.0,137.54,December,2016,4 days,0%
2016-12-25,2016-12-29,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,AR,72701,South,Office Supplies,Paper,106.32,3,0.0,49.9704,December,2016,4 days,0%
2017-07-23,2017-07-30,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,NY,10011,East,Office Supplies,Binders,13.92,3,0.2,4.35,July,2017,7 days,10-20%
2017-06-21,2017-06-25,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,WV,26003,East,Office Supplies,Binders,82.4,5,0.0,40.376,June,2017,4 days,0%
2017-06-21,2017-06-25,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,WV,26003,East,Office Supplies,Binders,6.24,2,0.0,3.0576,June,2017,4 days,0%
2017-06-21,2017-06-25,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,WV,26003,East,Office Supplies,Paper,447.84,8,0.0,219.4416,June,2017,4 days,0%
2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,TN,38109,South,Office Supplies,Appliances,272.048,7,0.2,30.6054,August,2017,5 days,10-20%
2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,TN,38109,South,Office Supplies,Binders,1614.582,6,0.7,-1237.8462,August,2017,5 days,>30%
2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,TN,38109,South,Office Supplies,Fasteners,24.32,5,0.2,9.12,August,2017,5 days,10-20%
2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,TN,38109,South,Technology,Accessories,1.584,2,0.2,0.4752,August,2017,5 days,10-20%
2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,TN,38109,South,Furniture,Furnishings,31.984,1,0.2,0.0,August,2017,5 days,10-20%
2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,TN,38109,South,Office Supplies,Envelopes,14.76,5,0.2,4.797,August,2017,5 days,10-20%
2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,TN,38109,South,Furniture,Chairs,423.648,2,0.2,47.6604,August,2017,5 days,10-20%
2015-11-07,2015-11-13,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Houston,TX,77036,Central,Office Supplies,Paper,76.64,2,0.2,26.824,November,2015,6 days,10-20%
2015-10-15,2015-10-22,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,TX,75217,Central,Office Supplies,Envelopes,4.464,1,0.2,1.674,October,2015,7 days,10-20%
2015-10-15,2015-10-22,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,TX,75217,Central,Office Supplies,Binders,3.96,10,0.8,-6.93,October,2015,7 days,>30%
2016-07-30,2016-08-02,First Class,RW-19630,Rob Williams,Corporate,United States,San Francisco,CA,94122,West,Office Supplies,Appliances,715.64,2,0.0,178.91,July,2016,3 days,0%
2016-12-03,2016-12-07,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,CA,95037,West,Furniture,Tables,268.704,3,0.2,6.7176,December,2016,4 days,10-20%
2016-12-03,2016-12-07,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,CA,95037,West,Office Supplies,Art,21.92,8,0.0,5.9184,December,2016,4 days,0%
2016-12-03,2016-12-07,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,CA,95037,West,Office Supplies,Storage,48.72,3,0.0,7.308,December,2016,4 days,0%
2016-12-03,2016-12-07,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,CA,95037,West,Furniture,Bookcases,205.666,2,0.15,-12.098,December,2016,4 days,10-20%
2016-04-28,2016-04-30,Second Class,RB-19570,Rob Beeghly,Consumer,United States,Saint Charles,IL,60174,Central,Furniture,Furnishings,30.344,2,0.6,-31.8612,April,2016,2 days,>30%
2017-08-25,2017-08-27,First Class,JE-15715,Joe Elijah,Consumer,United States,Cleveland,OH,44105,East,Office Supplies,Storage,25.696,2,0.2,1.9272,August,2017,2 days,10-20%
2017-06-17,2017-06-21,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,NY,10024,East,Technology,Machines,3404.5,5,0.0,1668.205,June,2017,4 days,0%
2017-06-17,2017-06-21,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,NY,10024,East,Technology,Accessories,101.34,3,0.0,8.1072,June,2017,4 days,0%
2015-11-20,2015-11-24,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Philadelphia,PA,19140,East,Furniture,Chairs,344.372,4,0.3,-93.4724,November,2015,4 days,20-30%
2017-09-04,2017-09-08,Second Class,JK-16120,Julie Kriz,Home Office,United States,Garland,TX,75043,Central,Office Supplies,Art,30.384,1,0.2,3.798,September,2017,4 days,10-20%
2015-07-04,2015-07-08,Second Class,JP-16135,Julie Prescott,Home Office,United States,San Diego,CA,92024,West,Office Supplies,Binders,22.848,2,0.2,7.4256,July,2015,4 days,10-20%
2017-09-15,2017-09-21,Standard Class,Dp-13240,Dean percer,Home Office,United States,Waterbury,CT,6708,East,Office Supplies,Storage,38.62,2,0.0,10.8136,September,2017,6 days,0%
2017-09-15,2017-09-21,Standard Class,Dp-13240,Dean percer,Home Office,United States,Waterbury,CT,6708,East,Technology,Accessories,59.98,2,0.0,10.7964,September,2017,6 days,0%
2017-03-13,2017-03-17,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Columbia,MD,21044,East,Office Supplies,Binders,174.3,3,0.0,81.921,March,2017,4 days,0%
2017-09-24,2017-09-29,Standard Class,PP-18955,Paul Prost,Home Office,United States,Hollywood,FL,33021,South,Technology,Phones,383.96,5,0.2,38.396,September,2017,5 days,10-20%
2017-09-24,2017-09-29,Standard Class,PP-18955,Paul Prost,Home Office,United States,Hollywood,FL,33021,South,Office Supplies,Binders,15.57,3,0.7,-11.418,September,2017,5 days,>30%
2016-08-13,2016-08-16,First Class,RF-19840,Roy Französisch,Consumer,United States,Springfield,VA,22153,South,Office Supplies,Binders,22.32,4,0.0,10.7136,August,2016,3 days,0%
2016-08-13,2016-08-16,First Class,RF-19840,Roy Französisch,Consumer,United States,Springfield,VA,22153,South,Office Supplies,Labels,103.6,7,0.0,51.8,August,2016,3 days,0%
2017-11-20,2017-11-24,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,NY,10035,East,Technology,Accessories,2.97,3,0.0,1.3365,November,2017,4 days,0%
2017-11-20,2017-11-24,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,NY,10035,East,Technology,Phones,569.99,1,0.0,170.997,November,2017,4 days,0%
2017-11-20,2017-11-24,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,NY,10035,East,Furniture,Furnishings,50.97,3,0.0,9.1746,November,2017,4 days,0%
2017-07-25,2017-07-27,First Class,EM-14200,Evan Minnotte,Home Office,United States,Dallas,TX,75217,Central,Furniture,Tables,298.116,6,0.3,-4.2588,July,2017,2 days,20-30%
2016-03-25,2016-03-27,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,New York City,NY,10024,East,Office Supplies,Art,59.52,3,0.0,17.856,March,2016,2 days,0%
2016-07-15,2016-07-20,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Portland,OR,97206,West,Furniture,Chairs,230.28,3,0.2,23.028,July,2016,5 days,10-20%
2016-07-15,2016-07-20,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Portland,OR,97206,West,Office Supplies,Paper,105.52,5,0.2,34.294,July,2016,5 days,10-20%
2017-08-17,2017-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,CA,94513,West,Office Supplies,Envelopes,23.36,2,0.0,11.68,August,2017,7 days,0%
2017-08-17,2017-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,CA,94513,West,Technology,Phones,71.976,3,0.2,8.997,August,2017,7 days,10-20%
2017-08-17,2017-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,CA,94513,West,Office Supplies,Paper,8.56,2,0.0,3.852,August,2017,7 days,0%
2017-08-17,2017-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,CA,94513,West,Office Supplies,Binders,13.92,3,0.2,4.872,August,2017,7 days,10-20%
2017-08-17,2017-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,CA,94513,West,Office Supplies,Appliances,2518.29,9,0.0,654.7554,August,2017,7 days,0%
2017-08-17,2017-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,CA,94513,West,Office Supplies,Storage,540.57,3,0.0,140.5482,August,2017,7 days,0%
2017-08-17,2017-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,CA,94513,West,Office Supplies,Binders,221.056,8,0.2,77.3696,August,2017,7 days,10-20%
2016-12-14,2016-12-17,First Class,DS-13180,David Smith,Corporate,United States,San Diego,CA,92037,West,Furniture,Chairs,81.424,2,0.2,-9.1602,December,2016,3 days,10-20%
2016-12-14,2016-12-17,First Class,DS-13180,David Smith,Corporate,United States,San Diego,CA,92037,West,Office Supplies,Storage,134.8,10,0.0,35.048,December,2016,3 days,0%
2017-12-25,2018-01-01,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,TX,75081,Central,Office Supplies,Binders,39.582,9,0.8,-59.373,December,2017,7 days,>30%
2017-12-25,2018-01-01,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,TX,75081,Central,Office Supplies,Supplies,44.688,7,0.2,5.0274,December,2017,7 days,10-20%
2017-12-25,2018-01-01,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,TX,75081,Central,Office Supplies,Art,31.744,2,0.2,2.3808,December,2017,7 days,10-20%
2017-12-25,2018-01-01,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,TX,75081,Central,Office Supplies,Binders,40.98,5,0.8,-65.568,December,2017,7 days,>30%
2017-12-25,2018-01-01,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,TX,75081,Central,Office Supplies,Binders,3.168,3,0.8,-5.0688,December,2017,7 days,>30%
2014-03-01,2014-03-05,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,TX,79907,Central,Office Supplies,Fasteners,18.84,5,0.2,-3.5325,March,2014,4 days,10-20%
2014-03-01,2014-03-05,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,TX,79907,Central,Furniture,Chairs,362.25,6,0.3,0.0,March,2014,4 days,20-30%
2014-03-01,2014-03-05,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,TX,79907,Central,Furniture,Furnishings,63.552,6,0.6,-34.9536,March,2014,4 days,>30%
2014-03-01,2014-03-05,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,TX,79907,Central,Office Supplies,Storage,129.552,3,0.2,-22.6716,March,2014,4 days,10-20%
2015-11-19,2015-11-24,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,NY,10035,East,Office Supplies,Binders,5.984,2,0.2,2.244,November,2015,5 days,10-20%
2015-11-19,2015-11-24,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,NY,10035,East,Technology,Phones,861.76,4,0.0,249.9104,November,2015,5 days,0%
2014-04-01,2014-04-06,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Revere,MA,2151,East,Office Supplies,Storage,66.96,4,0.0,2.6784,April,2014,5 days,0%
2014-04-01,2014-04-06,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Revere,MA,2151,East,Office Supplies,Binders,6.24,2,0.0,3.0576,April,2014,5 days,0%
2017-10-05,2017-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,CA,95928,West,Furniture,Chairs,435.168,4,0.2,-59.8356,October,2017,5 days,10-20%
2017-10-05,2017-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,CA,95928,West,Office Supplies,Fasteners,14.9,5,0.0,6.854,October,2017,5 days,0%
2017-10-05,2017-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,CA,95928,West,Office Supplies,Appliances,15.8,4,0.0,4.108,October,2017,5 days,0%
2017-10-05,2017-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,CA,95928,West,Furniture,Furnishings,72.9,5,0.0,26.973,October,2017,5 days,0%
2017-10-05,2017-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,CA,95928,West,Furniture,Tables,206.352,3,0.2,5.1588,October,2017,5 days,10-20%
2017-10-05,2017-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,CA,95928,West,Technology,Phones,7.992,1,0.2,2.6973,October,2017,5 days,10-20%
2017-11-18,2017-11-23,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,FL,33023,South,Office Supplies,Storage,81.36,5,0.2,-19.323,November,2017,5 days,10-20%
2017-11-18,2017-11-23,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,FL,33023,South,Office Supplies,Binders,20.232,8,0.7,-16.1856,November,2017,5 days,>30%
2017-11-18,2017-11-23,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,FL,33023,South,Office Supplies,Appliances,389.056,4,0.2,48.632,November,2017,5 days,10-20%
2017-11-18,2017-11-23,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,FL,33023,South,Office Supplies,Paper,20.736,4,0.2,7.2576,November,2017,5 days,10-20%
2017-11-18,2017-11-23,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,FL,33023,South,Office Supplies,Paper,41.472,8,0.2,14.5152,November,2017,5 days,10-20%
2015-03-23,2015-03-30,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,CA,90049,West,Office Supplies,Paper,33.36,4,0.0,16.68,March,2015,7 days,0%
2016-10-10,2016-10-12,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,CO,80219,West,Furniture,Bookcases,90.882,3,0.7,-190.8522,October,2016,2 days,>30%
2016-10-10,2016-10-12,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,CO,80219,West,Technology,Phones,15.992,1,0.2,-2.9985,October,2016,2 days,10-20%
2016-10-10,2016-10-12,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,CO,80219,West,Furniture,Chairs,120.784,1,0.2,13.5882,October,2016,2 days,10-20%
2015-08-16,2015-08-20,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,PA,19134,East,Technology,Phones,519.792,4,0.4,-112.6216,August,2015,4 days,>30%
2015-08-16,2015-08-20,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,PA,19134,East,Technology,Accessories,31.176,3,0.2,-5.4558,August,2015,4 days,10-20%
2015-08-16,2015-08-20,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,PA,19134,East,Office Supplies,Paper,10.368,2,0.2,3.6288,August,2015,4 days,10-20%
2015-08-16,2015-08-20,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,PA,19134,East,Office Supplies,Binders,2.724,2,0.7,-1.9068,August,2015,4 days,>30%
2015-08-16,2015-08-20,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,PA,19134,East,Furniture,Furnishings,254.352,3,0.2,0.0,August,2015,4 days,10-20%
2015-08-16,2015-08-20,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,PA,19134,East,Office Supplies,Binders,3.762,3,0.7,-2.7588,August,2015,4 days,>30%
2015-08-16,2015-08-20,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,PA,19134,East,Office Supplies,Paper,10.272,3,0.2,3.21,August,2015,4 days,10-20%
2014-05-31,2014-06-05,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Jackson,MS,39212,South,Technology,Phones,659.97,3,0.0,197.991,May,2014,5 days,0%
2014-05-31,2014-06-05,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Jackson,MS,39212,South,Technology,Phones,113.73,3,0.0,32.9817,May,2014,5 days,0%
2015-08-27,2015-08-31,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,CA,90045,West,Office Supplies,Binders,5.104,1,0.2,1.6588,August,2015,4 days,10-20%
2014-01-03,2014-01-07,Standard Class,DP-13000,Darren Powers,Consumer,United States,Houston,TX,77095,Central,Office Supplies,Paper,16.448,2,0.2,5.5512,January,2014,4 days,10-20%
2014-09-10,2014-09-13,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Clifton,NJ,7011,East,Office Supplies,Appliances,81.92,4,0.0,22.1184,September,2014,3 days,0%
2014-09-10,2014-09-13,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Clifton,NJ,7011,East,Furniture,Furnishings,254.9,5,0.0,76.47,September,2014,3 days,0%
2017-01-22,2017-01-25,Second Class,EH-13765,Edward Hooks,Corporate,United States,Chicago,IL,60623,Central,Office Supplies,Fasteners,15.12,5,0.2,4.914,January,2017,3 days,10-20%
2017-01-22,2017-01-25,Second Class,EH-13765,Edward Hooks,Corporate,United States,Chicago,IL,60623,Central,Office Supplies,Art,7.872,3,0.2,0.8856,January,2017,3 days,10-20%
2016-04-21,2016-04-24,First Class,DN-13690,Duane Noonan,Consumer,United States,Seattle,WA,98115,West,Office Supplies,Binders,8.32,5,0.2,2.808,April,2016,3 days,10-20%
2016-07-20,2016-07-23,Second Class,PJ-19015,Pauline Johnson,Consumer,United States,Long Beach,NY,11561,East,Technology,Phones,89.95,5,0.0,43.176,July,2016,3 days,0%
2016-08-23,2016-08-29,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,WI,53081,Central,Office Supplies,Labels,25.2,4,0.0,11.592,August,2016,6 days,0%
2016-08-23,2016-08-29,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,WI,53081,Central,Office Supplies,Labels,37.59,3,0.0,17.6673,August,2016,6 days,0%
2016-08-23,2016-08-29,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,WI,53081,Central,Office Supplies,Storage,14.97,1,0.0,4.1916,August,2016,6 days,0%
2016-08-23,2016-08-29,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,WI,53081,Central,Technology,Accessories,1.98,2,0.0,0.891,August,2016,6 days,0%
2016-06-14,2016-06-17,First Class,VM-21835,Vivian Mathis,Consumer,United States,Boca Raton,FL,33433,South,Office Supplies,Binders,39.936,4,0.7,-26.624,June,2016,3 days,>30%
2016-06-14,2016-06-17,First Class,VM-21835,Vivian Mathis,Consumer,United States,Boca Raton,FL,33433,South,Technology,Accessories,18.464,2,0.2,2.308,June,2016,3 days,10-20%
2015-11-20,2015-11-23,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,CO,80013,West,Office Supplies,Binders,4.896,3,0.7,-3.4272,November,2015,3 days,>30%
2015-11-20,2015-11-23,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,CO,80013,West,Furniture,Bookcases,145.764,6,0.7,-247.7988,November,2015,3 days,>30%
2015-11-20,2015-11-23,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,CO,80013,West,Office Supplies,Binders,9.612,6,0.7,-7.3692,November,2015,3 days,>30%
2017-11-03,2017-11-05,First Class,CR-12580,Clay Rozendal,Home Office,United States,San Diego,CA,92037,West,Technology,Accessories,199.75,5,0.0,87.89,November,2017,2 days,0%
2017-11-03,2017-11-05,First Class,CR-12580,Clay Rozendal,Home Office,United States,San Diego,CA,92037,West,Furniture,Tables,1673.184,12,0.2,20.9148,November,2017,2 days,10-20%
2014-05-04,2014-05-07,First Class,BS-11365,Bill Shonely,Corporate,United States,Seattle,WA,98105,West,Furniture,Furnishings,12.18,7,0.0,3.8976,May,2014,3 days,0%
2014-05-04,2014-05-07,First Class,BS-11365,Bill Shonely,Corporate,United States,Seattle,WA,98105,West,Office Supplies,Appliances,57.68,4,0.0,19.0344,May,2014,3 days,0%
2015-11-08,2015-11-12,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Dubuque,IA,52001,Central,Technology,Phones,263.96,4,0.0,76.5484,November,2015,4 days,0%
